"LISTING_ID","COMPANY_CODE","COUNTRY_CODE","ICB5_INDUSTRY_CODE","ICB5_SECTOR_CODE","ICB5_SUBSEC_CODE","ICB5_SUPERSEC_CODE","REGION_GROUP","REGION_NAME","RIC_EXTENSION","SIZE_GROUP","STYLE_GROUP"
35,"440920","DE","40","404010","40401030","4040","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","S","S"
36,"442048","CH","50","501010","50101030","5010","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","S","L","L"
37,"442990","DE","50","501010","50101010","5010","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","S","S"
2800,"EG20LH","EG","35","351010","35101010","3510","LEU","##AFRICA##DEV-EMER-MARKET##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_MIDDLEEAST_AFRICA##SW_AFRICA##SW_EM_EX_GCC##","CA","S","S"
3100,"MY70B2","MY","10","101020","10102010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","KL","S","S"
3200,"MY30H4","MY","10","101010","10101010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","KL","S","S"
3300,"KR01Q2","KR","50","502050","50205010","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","S","S"
3400,"WBST","US","30","301010","30101010","3010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
3500,"TH70AR","TH","65","651010","65101015","6510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","BK","S","S"
3700,"646815","JP","40","404010","40401010","4040","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
4200,"CL0096","CL","55","551020","55102010","5510","LAM","##AMERICAS-NEW##DEV-EMER-MARKET##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##LATINAMERICA##SW_DM_EM##SW_EM##SW_AMERICAS##SW_LATIN_AMERICA##SW_EM_EX_GCC##","SN","S","S"
4300,"KR62K3","KR","10","101020","10102020","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
4400,"ID30DB","ID","35","351010","35101010","3510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","JK","S","S"
4500,"JP205F","JP","45","452010","45201015","4520","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","M","M"
4600,"US206U","US","40","401010","40101025","4010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","L","L"
4700,"US70RK","US","10","101010","10101010","1010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
4900,"656570","AU","35","351020","35102000","3510","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","AX","S","S"
5000,"AU3018","AU","30","302020","30202010","3020","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","AX","S","S"
5100,"EG6055","EG","45","451020","45102020","4510","LEU","##AFRICA##DEV-EMER-MARKET##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_MIDDLEEAST_AFRICA##SW_AFRICA##SW_EM_EX_GCC##","CA","S","S"
5200,"CN67CO","CN","50","502060","50206050","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","M","M"
5400,"CHRW","US","50","502060","50206010","5020","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","M","M"
5500,"PL303G","PL","30","301010","30101010","3010","LEU","##DEV-EMER-MARKET##EAST-EU-EX-GR##EAST-EU-EX-RU##EASTERNEUROPE##EU-ENLARGED##EUROPE-NEW##GLB-EX-EASTASIA##GLOBAL-NEW##DEVELOPEDMARKET##EU-OLD-EX-EURO##EU-OLD-EX-UK##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLOBAL-OLD##SW_DM_EM##SW_EM##SW_EUROPE##SW_EASTERN_EUROPE##SW_EUROPEAN_UNION##SW_EM_EX_GCC##SW_DM_EM_EUROPE##SW_EM_EUROPE##","WA","S","S"
5800,"TH50CR","TH","50","501010","50101035","5010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","BK","S","S"
5900,"TW11RI","TW","10","101020","10102010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
6100,"659684","JP","50","502060","50206060","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
6200,"B04F67","IT","60","601010","60101020","6010","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","MI","S","S"
6400,"CF","US","55","552010","55201015","5520","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","M","M"
6600,"KR60S9","KR","50","502030","50203000","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","L","L"
6800,"JP00CK","JP","45","452010","45201015","4520","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
7000,"US410R","US","55","552010","55201000","5520","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","M","M"
7100,"486863","SE","30","301010","30101010","3010","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##NORDIC##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_NORDIC##SW_EUROPEAN_UNION##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_NORDIC##","ST","L","L"
7300,"AU50KT","AU","10","101010","10101015","1010","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","AX","S","S"
7800,"MY214R","MY","30","301010","30101010","3010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","KL","S","S"
7900,"IN03T1","IN","40","405010","40501025","4050","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
8000,"KR001C","KR","30","301010","30101010","3010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","M","M"
8100,"TW14B5","TW","40","402020","40202020","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
8200,"TW019Z","TW","40","401010","40101025","4010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
8400,"664074","JP","45","451020","45102020","4510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
8600,"CSL","US","50","502030","50203000","5020","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
9200,"WTM","US","30","303020","30302025","3030","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
10000,"CA8060","CA","35","351020","35102040","3510","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","TO","S","S"
950000,"US16LE","US","10","101010","10101015","1010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","S","S"
101,"607569","JP","30","301010","30101010","3010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","M","M"
102,"607614","AU","30","301010","30101010","3010","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","AX","L","L"
103,"609293","NZ","15","151020","15102010","1510","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","NZ","S","S"
104,"609327","NZ","35","351010","35101010","3510","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","NZ","S","S"
105,"629005","HK","50","502060","50206020","5020","LAS","##ASIA-EX-JAPAN##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","HK","L","L"
106,"630386","SG","30","302020","30202015","3020","LAS","##ASIA-EX-JAPAN##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_DM_EM_ASEAN##","SI","M","M"
107,"630946","JP","30","302020","30202010","3020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","M","M"
109,"633987","HK","45","451020","45102020","4510","LAS","##ASIA-EX-JAPAN##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","HK","S","S"
110,"635214","AU","40","405010","40501015","4050","LAS","##ASIA-EX-JAPAN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##PACIFIC-NEW##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_PACIFIC##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##","AX","S","S"
111,"635712","JP","50","502060","50206010","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
